pdb_id	file	total_sasa_A2
3zyj	/home/op98/protein_design/dataset/PP/PP2/3zyj.ent.pdb	70652.62
4a1s	/home/op98/protein_design/dataset/PP/PP2/4a1s.ent.pdb	33594.26
4a1u	/home/op98/protein_design/dataset/PP/PP2/4a1u.ent.pdb	9951.56
4a49	/home/op98/protein_design/dataset/PP/PP2/4a49.ent.pdb	11860.51
4a94	/home/op98/protein_design/dataset/PP/PP2/4a94.ent.pdb	27691.06
4aei	/home/op98/protein_design/dataset/PP/PP2/4aei.ent.pdb	65699.81
4afq	/home/op98/protein_design/dataset/PP/PP2/4afq.ent.pdb	25013.69
4afz	/home/op98/protein_design/dataset/PP/PP2/4afz.ent.pdb	25417.52
4ag2	/home/op98/protein_design/dataset/PP/PP2/4ag2.ent.pdb	25979.56
4al8	/home/op98/protein_design/dataset/PP/PP2/4al8.ent.pdb	24792.65
4ala	/home/op98/protein_design/dataset/PP/PP2/4ala.ent.pdb	23913.35
4am0	/home/op98/protein_design/dataset/PP/PP2/4am0.ent.pdb	91985.26
4an7	/home/op98/protein_design/dataset/PP/PP2/4an7.ent.pdb	15971.47
4aoq	/home/op98/protein_design/dataset/PP/PP2/4aoq.ent.pdb	29357.05
4aor	/home/op98/protein_design/dataset/PP/PP2/4aor.ent.pdb	28897.99
4ap2	/home/op98/protein_design/dataset/PP/PP2/4ap2.ent.pdb	30465.61
4apf	/home/op98/protein_design/dataset/PP/PP2/4apf.ent.pdb	29882.47
4apx	/home/op98/protein_design/dataset/PP/PP2/4apx.ent.pdb	23768.20
4aqe	/home/op98/protein_design/dataset/PP/PP2/4aqe.ent.pdb	23879.32
4asw	/home/op98/protein_design/dataset/PP/PP2/4asw.ent.pdb	12211.85
4auo	/home/op98/protein_design/dataset/PP/PP2/4auo.ent.pdb	43662.49
4auq	/home/op98/protein_design/dataset/PP/PP2/4auq.ent.pdb	25683.43
4awx	/home/op98/protein_design/dataset/PP/PP2/4awx.ent.pdb	14550.71
4ayd	/home/op98/protein_design/dataset/PP/PP2/4ayd.ent.pdb	50037.26
4aye	/home/op98/protein_design/dataset/PP/PP2/4aye.ent.pdb	49523.71
4ayi	/home/op98/protein_design/dataset/PP/PP2/4ayi.ent.pdb	24602.98
4b0m	/home/op98/protein_design/dataset/PP/PP2/4b0m.ent.pdb	23309.63
4b1v	/home/op98/protein_design/dataset/PP/PP2/4b1v.ent.pdb	32743.09
4b1x	/home/op98/protein_design/dataset/PP/PP2/4b1x.ent.pdb	17128.70
4b1y	/home/op98/protein_design/dataset/PP/PP2/4b1y.ent.pdb	17824.47
4b93	/home/op98/protein_design/dataset/PP/PP2/4b93.ent.pdb	16852.84
4bd9	/home/op98/protein_design/dataset/PP/PP2/4bd9.ent.pdb	20132.14
4bfi	/home/op98/protein_design/dataset/PP/PP2/4bfi.ent.pdb	21359.45
4bj5	/home/op98/protein_design/dataset/PP/PP2/4bj5.ent.pdb	44540.41
4bkl	/home/op98/protein_design/dataset/PP/PP2/4bkl.ent.pdb	23559.54
4bkx	/home/op98/protein_design/dataset/PP/PP2/4bkx.ent.pdb	22302.70
4boh	/home/op98/protein_design/dataset/PP/PP2/4boh.ent.pdb	25376.80
4bpk	/home/op98/protein_design/dataset/PP/PP2/4bpk.ent.pdb	14848.45
4bpx	/home/op98/protein_design/dataset/PP/PP2/4bpx.ent.pdb	57188.34
4bq6	/home/op98/protein_design/dataset/PP/PP2/4bq6.ent.pdb	33629.58
4bqd	/home/op98/protein_design/dataset/PP/PP2/4bqd.ent.pdb	11820.85
4bru	/home/op98/protein_design/dataset/PP/PP2/4bru.ent.pdb	18897.67
4brw	/home/op98/protein_design/dataset/PP/PP2/4brw.ent.pdb	19576.07
4bsr	/home/op98/protein_design/dataset/PP/PP2/4bsr.ent.pdb	53485.16
4bwq	/home/op98/protein_design/dataset/PP/PP2/4bwq.ent.pdb	32458.76
4bxl	/home/op98/protein_design/dataset/PP/PP2/4bxl.ent.pdb	7152.45
4bxz	/home/op98/protein_design/dataset/PP/PP2/4bxz.ent.pdb	155756.38
4byf	/home/op98/protein_design/dataset/PP/PP2/4byf.ent.pdb	78324.63
4c1n	/home/op98/protein_design/dataset/PP/PP2/4c1n.ent.pdb	186163.75
4c2a	/home/op98/protein_design/dataset/PP/PP2/4c2a.ent.pdb	20803.66
4c2b	/home/op98/protein_design/dataset/PP/PP2/4c2b.ent.pdb	80342.20
4c4k	/home/op98/protein_design/dataset/PP/PP2/4c4k.ent.pdb	9831.49
4c4p	/home/op98/protein_design/dataset/PP/PP2/4c4p.ent.pdb	13072.73
4c5g	/home/op98/protein_design/dataset/PP/PP2/4c5g.ent.pdb	22487.31
4c7n	/home/op98/protein_design/dataset/PP/PP2/4c7n.ent.pdb	7681.06
4c99	/home/op98/protein_design/dataset/PP/PP2/4c99.ent.pdb	26090.53
4c9b	/home/op98/protein_design/dataset/PP/PP2/4c9b.ent.pdb	31662.19
4cc4	/home/op98/protein_design/dataset/PP/PP2/4cc4.ent.pdb	47899.83
4cdk	/home/op98/protein_design/dataset/PP/PP2/4cdk.ent.pdb	52037.38
4cj0	/home/op98/protein_design/dataset/PP/PP2/4cj0.ent.pdb	22367.81
4cj1	/home/op98/protein_design/dataset/PP/PP2/4cj1.ent.pdb	23950.11
4cj2	/home/op98/protein_design/dataset/PP/PP2/4cj2.ent.pdb	17997.38
4cmh	/home/op98/protein_design/dataset/PP/PP2/4cmh.ent.pdb	30428.85
4cmm	/home/op98/protein_design/dataset/PP/PP2/4cmm.ent.pdb	12173.04
4cni	/home/op98/protein_design/dataset/PP/PP2/4cni.ent.pdb	55702.38
4ct0	/home/op98/protein_design/dataset/PP/PP2/4ct0.ent.pdb	24755.32
4cu4	/home/op98/protein_design/dataset/PP/PP2/4cu4.ent.pdb	28357.49
4cvw	/home/op98/protein_design/dataset/PP/PP2/4cvw.ent.pdb	70484.91
4d0g	/home/op98/protein_design/dataset/PP/PP2/4d0g.ent.pdb	11837.29
4d0n	/home/op98/protein_design/dataset/PP/PP2/4d0n.ent.pdb	26681.11
4d2g	/home/op98/protein_design/dataset/PP/PP2/4d2g.ent.pdb	36398.21
4d9q	/home/op98/protein_design/dataset/PP/PP2/4d9q.ent.pdb	54864.27
4d9r	/home/op98/protein_design/dataset/PP/PP2/4d9r.ent.pdb	55314.35
4day	/home/op98/protein_design/dataset/PP/PP2/4day.ent.pdb	13765.38
4dbg	/home/op98/protein_design/dataset/PP/PP2/4dbg.ent.pdb	13398.92
4dck	/home/op98/protein_design/dataset/PP/PP2/4dck.ent.pdb	22870.90
4dcn	/home/op98/protein_design/dataset/PP/PP2/4dcn.ent.pdb	37094.51
4dg4	/home/op98/protein_design/dataset/PP/PP2/4dg4.ent.pdb	44071.44
4dge	/home/op98/protein_design/dataset/PP/PP2/4dge.ent.pdb	28782.96
4dgi	/home/op98/protein_design/dataset/PP/PP2/4dgi.ent.pdb	25684.08
4dh2	/home/op98/protein_design/dataset/PP/PP2/4dh2.ent.pdb	20459.66
4di3	/home/op98/protein_design/dataset/PP/PP2/4di3.ent.pdb	64246.95
4did	/home/op98/protein_design/dataset/PP/PP2/4did.ent.pdb	15556.49
4dj9	/home/op98/protein_design/dataset/PP/PP2/4dj9.ent.pdb	14374.61
4djz	/home/op98/protein_design/dataset/PP/PP2/4djz.ent.pdb	41001.77
4dkd	/home/op98/protein_design/dataset/PP/PP2/4dkd.ent.pdb	30153.49
4dke	/home/op98/protein_design/dataset/PP/PP2/4dke.ent.pdb	52606.26
4dm6	/home/op98/protein_design/dataset/PP/PP2/4dm6.ent.pdb	21898.65
4dm8	/home/op98/protein_design/dataset/PP/PP2/4dm8.ent.pdb	22065.77
4dn4	/home/op98/protein_design/dataset/PP/PP2/4dn4.ent.pdb	22134.05
4doh	/home/op98/protein_design/dataset/PP/PP2/4doh.ent.pdb	51107.97
4doq	/home/op98/protein_design/dataset/PP/PP2/4doq.ent.pdb	30757.41
4dpg	/home/op98/protein_design/dataset/PP/PP2/4dpg.ent.pdb	159623.01
4dra	/home/op98/protein_design/dataset/PP/PP2/4dra.ent.pdb	33179.52
4drb	/home/op98/protein_design/dataset/PP/PP2/4drb.ent.pdb	59188.64
4drx	/home/op98/protein_design/dataset/PP/PP2/4drx.ent.pdb	73967.29
4ds8	/home/op98/protein_design/dataset/PP/PP2/4ds8.ent.pdb	20431.72
4dt1	/home/op98/protein_design/dataset/PP/PP2/4dt1.ent.pdb	19185.11
4dtg	/home/op98/protein_design/dataset/PP/PP2/4dtg.ent.pdb	22693.27
4dx8	/home/op98/protein_design/dataset/PP/PP2/4dx8.ent.pdb	53292.25
4dxa	/home/op98/protein_design/dataset/PP/PP2/4dxa.ent.pdb	22758.04
4dzu	/home/op98/protein_design/dataset/PP/PP2/4dzu.ent.pdb	11272.98
4dzv	/home/op98/protein_design/dataset/PP/PP2/4dzv.ent.pdb	11182.43
4e05	/home/op98/protein_design/dataset/PP/PP2/4e05.ent.pdb	13668.75
4e41	/home/op98/protein_design/dataset/PP/PP2/4e41.ent.pdb	71546.86
4e42	/home/op98/protein_design/dataset/PP/PP2/4e42.ent.pdb	38873.73
4eah	/home/op98/protein_design/dataset/PP/PP2/4eah.ent.pdb	129733.61
4edw	/home/op98/protein_design/dataset/PP/PP2/4edw.ent.pdb	25905.46
4eee	/home/op98/protein_design/dataset/PP/PP2/4eee.ent.pdb	26725.48
4eef	/home/op98/protein_design/dataset/PP/PP2/4eef.ent.pdb	69136.09
4ehq	/home/op98/protein_design/dataset/PP/PP2/4ehq.ent.pdb	11096.08
4ei5	/home/op98/protein_design/dataset/PP/PP2/4ei5.ent.pdb	80919.13
4eig	/home/op98/protein_design/dataset/PP/PP2/4eig.ent.pdb	12805.90
4eiz	/home/op98/protein_design/dataset/PP/PP2/4eiz.ent.pdb	25833.16
4ekc	/home/op98/protein_design/dataset/PP/PP2/4ekc.ent.pdb	43617.43
4ekd	/home/op98/protein_design/dataset/PP/PP2/4ekd.ent.pdb	22257.89
4elm	/home/op98/protein_design/dataset/PP/PP2/4elm.ent.pdb	73519.80
4en3	/home/op98/protein_design/dataset/PP/PP2/4en3.ent.pdb	37255.47
4eo5	/home/op98/protein_design/dataset/PP/PP2/4eo5.ent.pdb	17038.05
4eoz	/home/op98/protein_design/dataset/PP/PP2/4eoz.ent.pdb	43477.60
4eqa	/home/op98/protein_design/dataset/PP/PP2/4eqa.ent.pdb	25469.44
4ers	/home/op98/protein_design/dataset/PP/PP2/4ers.ent.pdb	27155.20
4etp	/home/op98/protein_design/dataset/PP/PP2/4etp.ent.pdb	35482.35
4etq	/home/op98/protein_design/dataset/PP/PP2/4etq.ent.pdb	56448.26
4etw	/home/op98/protein_design/dataset/PP/PP2/4etw.ent.pdb	28706.06
4euk	/home/op98/protein_design/dataset/PP/PP2/4euk.ent.pdb	14784.07
4exp	/home/op98/protein_design/dataset/PP/PP2/4exp.ent.pdb	24505.45
4f0a	/home/op98/protein_design/dataset/PP/PP2/4f0a.ent.pdb	22303.93
4f0z	/home/op98/protein_design/dataset/PP/PP2/4f0z.ent.pdb	23855.56
4f37	/home/op98/protein_design/dataset/PP/PP2/4f37.ent.pdb	54166.81
4f38	/home/op98/protein_design/dataset/PP/PP2/4f38.ent.pdb	20129.06
4f3f	/home/op98/protein_design/dataset/PP/PP2/4f3f.ent.pdb	21690.44
4f48	/home/op98/protein_design/dataset/PP/PP2/4f48.ent.pdb	17659.53
4f6r	/home/op98/protein_design/dataset/PP/PP2/4f6r.ent.pdb	41890.77
4f9l	/home/op98/protein_design/dataset/PP/PP2/4f9l.ent.pdb	39507.33
4f9p	/home/op98/protein_design/dataset/PP/PP2/4f9p.ent.pdb	42151.48
4fao	/home/op98/protein_design/dataset/PP/PP2/4fao.ent.pdb	151697.91
4ffy	/home/op98/protein_design/dataset/PP/PP2/4ffy.ent.pdb	14635.63
4ffz	/home/op98/protein_design/dataset/PP/PP2/4ffz.ent.pdb	46772.54
4fq0	/home/op98/protein_design/dataset/PP/PP2/4fq0.ent.pdb	22587.12
4fqi	/home/op98/protein_design/dataset/PP/PP2/4fqi.ent.pdb	43430.49
4fqj	/home/op98/protein_design/dataset/PP/PP2/4fqj.ent.pdb	32354.71
4fqr	/home/op98/protein_design/dataset/PP/PP2/4fqr.ent.pdb	450667.98
4fqv	/home/op98/protein_design/dataset/PP/PP2/4fqv.ent.pdb	114289.27
4fqy	/home/op98/protein_design/dataset/PP/PP2/4fqy.ent.pdb	41517.98
4ft4	/home/op98/protein_design/dataset/PP/PP2/4ft4.ent.pdb	61717.51
4fxg	/home/op98/protein_design/dataset/PP/PP2/4fxg.ent.pdb	181838.26
4fza	/home/op98/protein_design/dataset/PP/PP2/4fza.ent.pdb	30053.85
4fzv	/home/op98/protein_design/dataset/PP/PP2/4fzv.ent.pdb	25205.74
4g01	/home/op98/protein_design/dataset/PP/PP2/4g01.ent.pdb	19688.93
4g35	/home/op98/protein_design/dataset/PP/PP2/4g35.ent.pdb	8398.15
4g3y	/home/op98/protein_design/dataset/PP/PP2/4g3y.ent.pdb	25817.69
4g4s	/home/op98/protein_design/dataset/PP/PP2/4g4s.ent.pdb	138155.01
4g59	/home/op98/protein_design/dataset/PP/PP2/4g59.ent.pdb	38991.71
4g6f	/home/op98/protein_design/dataset/PP/PP2/4g6f.ent.pdb	43932.71
4g6j	/home/op98/protein_design/dataset/PP/PP2/4g6j.ent.pdb	25729.15
4g6m	/home/op98/protein_design/dataset/PP/PP2/4g6m.ent.pdb	26901.62
4g6u	/home/op98/protein_design/dataset/PP/PP2/4g6u.ent.pdb	18825.04
4g6v	/home/op98/protein_design/dataset/PP/PP2/4g6v.ent.pdb	38251.02
4g8a	/home/op98/protein_design/dataset/PP/PP2/4g8a.ent.pdb	62463.55
4g8g	/home/op98/protein_design/dataset/PP/PP2/4g8g.ent.pdb	38411.39
4g9f	/home/op98/protein_design/dataset/PP/PP2/4g9f.ent.pdb	39719.33
4gaf	/home/op98/protein_design/dataset/PP/PP2/4gaf.ent.pdb	22719.15
4geh	/home/op98/protein_design/dataset/PP/PP2/4geh.ent.pdb	26648.61
4geq	/home/op98/protein_design/dataset/PP/PP2/4geq.ent.pdb	17130.54
4gg6	/home/op98/protein_design/dataset/PP/PP2/4gg6.ent.pdb	68540.00
4gh7	/home/op98/protein_design/dataset/PP/PP2/4gh7.ent.pdb	45836.44
4gi3	/home/op98/protein_design/dataset/PP/PP2/4gi3.ent.pdb	12517.56
4giq	/home/op98/protein_design/dataset/PP/PP2/4giq.ent.pdb	17874.53
4gko	/home/op98/protein_design/dataset/PP/PP2/4gko.ent.pdb	100071.94
4gla	/home/op98/protein_design/dataset/PP/PP2/4gla.ent.pdb	21228.39
4glv	/home/op98/protein_design/dataset/PP/PP2/4glv.ent.pdb	39607.52
4gms	/home/op98/protein_design/dataset/PP/PP2/4gms.ent.pdb	108966.48
4gn3	/home/op98/protein_design/dataset/PP/PP2/4gn3.ent.pdb	93968.53
4gn4	/home/op98/protein_design/dataset/PP/PP2/4gn4.ent.pdb	10988.32
4gn5	/home/op98/protein_design/dataset/PP/PP2/4gn5.ent.pdb	21040.95
4gnk	/home/op98/protein_design/dataset/PP/PP2/4gnk.ent.pdb	117461.87
